cases
11.387508830788747
11.34101124642164
9.272339335306004
8.568010797972011
9.474728852089902
9.549237694139293
15.838401951714735
12.608646096404977
12.262261569605588
12.164136511887671
14.482743345274072
13.937753542511356
13.794963376344938
9.892829070982966
13.669758340981675
10.843287342660792
9.802046775417974
9.377675057662564
10.78004585626022
9.275272470798955
12.08505711539413
12.63026015076713
12.837896251898334
10.816114194680493
11.615058629353124
8.948926955888515
8.581003650917605
10.026830176110673
12.308411629878318
9.213313988461723
5.7688790139017785
12.981361290144367
9.081154439618574
11.166581068017624
10.6455756052555
13.118530590202916
11.05258086825335
11.543669806246053
10.6709751649667
5.518458589814969
13.606389652022418
11.74949416580564
12.721132745433847
14.28065823959976
11.393710495999915
11.181206346669464
15.003214379562168
12.345388447999941
15.218505519910968
6.122631600638288
12.700430189865257
11.38798113086213
11.655185102257377
13.502370857711629
13.106665257187293
13.5502645817659
9.052472158011016
8.417285331768694
12.378113569864787
7.659237845802141
11.729512555038294
